class,current_share_pct,steady_state_share_pct,gap_pp
trees,15.227044024609278,11.364725137986593,-3.8623188866226847
grass,0.27388124102342043,0.07487369717942415,-0.19900754384399627
crops,22.584357521943478,18.18662275430433,-4.397734767639147
shrub,1.4306821830170193,1.442741600716761,0.012059417699741726
built,59.71683016365962,68.44955682415204,8.732726660492418
bare,0.7672048657471803,0.4814799856608539,-0.28572488008632635
